t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,omega_0,servo_0_0,omega_1,servo_1_0,omega_2,servo_2_0,omega_3,servo_3_0
0.01,8.360643794914537e-08,3.831535361293181e-08,-0.00042068859118914805,1.671521848313804e-05,7.64969769549384e-06,-0.07728205227140673,0.9999999999542225,8.697950763868558e-06,-3.94520593231739e-06,5.796886982810783e-07,0.0034791368683005286,-0.0015781780830085251,0.00023187570033198334,0.4413866980621088,0.002634263389562608,0.4106837099321047,0.00790045161926388,0.41183033253114804,-0.002634263389562608,0.39871154070007664,-0.00790045161926388
0.02,8.047847373206077e-07,3.64513806087224e-07,-0.0013290570468878406,0.00012741508038229506,5.7360646592123396e-05,-0.10030342311233388,0.9999999982365158,5.388588004538274e-05,-2.4681828159041205e-05,3.7533855603392596e-06,0.014595781818157346,-0.0067170173289160025,0.0010376070455013783,0.803232312026589,0.005309528297106596,0.7439260169681519,0.015933713877289073,0.7512422951155855,-0.005309528297106596,0.7227041658266935,-0.015933713877289073
0.03,3.484614348770992e-06,1.55760509669904e-06,-0.0023069375157735482,0.00040801541705389767,0.00018010510269240857,-0.09366110946228437,0.9999999810758654,0.0001762266523400681,-8.143434720066026e-05,1.2683966004013304e-05,0.03433992289214802,-0.01598527287175431,0.0025346537635279743,1.093940275388608,0.00728959662812783,1.0121500240113224,0.02193330412164066,1.0260727839291097,-0.00728959662812783,0.9843229230411834,-0.02193330412164066
0.04,9.971547678059967e-06,4.382374464290115e-06,-0.0031245958507101707,0.0008878161588432821,0.00038153213625508184,-0.07011969408732445,0.9999998943413917,0.000415819211470865,-0.00019358352666395528,3.0610573531100657e-05,0.061496127366572645,-0.028876439089693937,0.004636122338395705,1.3227385741406663,0.008537850221239355,1.22710615697159,0.025875915793184625,1.2455710507992181,-0.008537850221239355,1.1953663027217913,-0.025875915793184625
0.05,2.2197153824151453e-05,9.544342432184568e-06,-0.003666940316076082,0.001554025460147438,0.0006439160370425008,-0.039818090361028284,0.9999996050615835,0.0008030204940461926,-0.00037609774484230566,5.987695289833066e-05,0.09338315554844767,-0.04413183857501016,0.00707086154683813,1.4981216823097985,0.00921365402936058,1.3993511641271654,0.02836365534677264,1.418283867589446,-0.00921365402936058,1.3663862581704973,-0.02836365534677264
0.060000000000000005,4.185239639658748e-05,1.7505739334983246e-05,-0.0039045028126983637,0.002371408368992955,0.0009365333513308075,-0.009822166411463312,0.9999988772261262,0.0013528050491448476,-0.000636591438807632,0.00010107583704607316,0.1265293266074527,-0.060068667344003734,0.009409741395026821,1.6278928757425464,0.009478655082278771,1.5382426178051642,0.030021775310086273,1.5518269913358114,-0.009478655082278771,1.5065821257646341,-0.030021775310086273
0.07,7.02439105478297e-05,2.8403887348896217e-05,-0.0038555123325834267,0.0032986044935467127,0.0012256881733714374,0.01865140321221977,0.9999973873250589,0.0020623929540510297,-0.0009739934730574873,0.00015236492270839986,0.1573042870609559,-0.0748963900244775,0.011107899620406762,1.7192429136508267,0.009444531551016933,1.6518012145420604,0.031315739065935044,1.6528153335730595,-0.009444531551016933,1.6236215436879973,-0.031315739065935044
0.08,0.00010828057550212367,4.205731036976363e-05,-0.0035031561913536325,0.004297786660867718,0.001482060091711194,0.051037377062984945,0.9999947883878977,0.0029118159915622424,-0.0013787086786437577,0.00020901446381624755,0.18246220877255148,-0.08699831182764739,0.011555021359355466,1.778489532333178,0.009179449732856773,1.7463671732189496,0.03254653049633895,1.7265543782681996,-0.009179449732856773,1.723317086587322,-0.03254653049633895
0.09,0.00015653431018850032,5.8034307494535606e-05,-0.002828343601344104,0.005339761832488061,0.0016856799225525043,0.0824339903030426,0.9999908072372129,0.003866843891129438,-0.0018340332195093411,0.0002632138400513593,0.19954211268655195,-0.09515239690911793,0.010128624900814847,1.8107225599379977,0.008731488000606172,1.8262313200922187,0.03390392764411579,1.776752009845296,-0.008731488000606172,1.8093296955891636,-0.03390392764411579
0.09999999999999999,0.00021533565490419675,7.575601170511261e-05,-0.0018686378816562947,0.006405735971640797,0.0018276726489545095,0.10739120850358758,0.9999853411295384,0.004883589274788112,-0.0023185177671062374,0.0003042321221653478,0.20713853718316916,-0.09869024778542737,0.006282571294967858,1.8214765452487258,0.00813158039625529,1.8946151941190896,0.03546614272082751,1.807279968887265,-0.00813158039625529,1.8842232534805816,-0.03546614272082751
0.10999999999999999,0.00028487272599920274,9.46029457371641e-05,-0.0007111279282838859,0.007486169675569971,0.001909111866597365,0.12156257306671611,0.9999785159560555,0.005914051534742063,-0.002808892002397077,0.00031897723190688195,0.2050062652804573,-0.09756271314668402,-0.00038156752565287645,1.8167550974709326,0.007399761557473034,1.9539877075389849,0.03721792285648476,1.822295776249789,-0.007399761557473034,1.9498480095236153,-0.03721792285648476
0.11999999999999998,0.0003652704723250297,0.00011400077242029814,0.000521763656034887,0.008577972830839704,0.0019379862906162965,0.12343564187641076,0.9999706813800011,0.006911746334162675,-0.0032830470561624704,0.0002928225504371083,0.19399017284073203,-0.09229674599251426,-0.010078405581200794,1.8026677274429872,0.006552180784294918,2.006292391317351,0.039079059742745115,1.8260577943524654,-0.006552180784294918,2.0076220029862784,-0.039079059742745115
0.12999999999999998,0.0004566397689585501,0.00013347291569243273,0.0017641432798922844,0.00968130627364744,0.001925660781072705,0.12504044100020478,0.9999623423374756,0.00783659175026338,-0.0037225550861785237,0.00021052390102318087,0.17579889502190746,-0.08385198768653115,-0.022838500906772006,1.784792096250232,0.00560798053080011,2.0529867500390613,0.04093976888537758,1.8225423299398755,-0.00560798053080011,2.058610981678404,-0.04093976888537758
0.13999999999999999,0.0005591016190500933,0.00015266808261346176,0.0030311312269371117,0.01079786373180058,0.0018855115030926536,0.12835728335356872,0.9999540498019309,0.008658374330305236,-0.004114314084608593,5.7081330023874986e-05,0.15266436080107518,-0.07341234300858085,-0.038531028050265925,1.7664441549314522,0.004604247023010975,2.094049581987514,0.04273042908103045,1.8140250002611522,-0.004604247023010975,2.1025751988064845,-0.04273042908103045
0.15,0.0006727952098501643,0.00017137154455664226,0.0043380802116515255,0.011929380310892398,0.0018310683623674407,0.13303262776018246,0.999946284212431,0.009358556263784073,-0.0044511991570722375,-0.0001814950532359894,0.1270200890510197,-0.0621946867046384,-0.05688029979968569,1.7500456573620704,0.003582811015238045,2.1291793832093036,0.04440119673874395,1.8024824362954472,-0.003582811015238045,2.139142583897687,-0.04440119673874395
0.16,0.0007978697915142963,0.0001894966179750604,0.005697079622695246,0.01307592072836429,0.0017739691859380063,0.1387673501481055,0.9999393611781161,0.00993054930958305,-0.00473184179850791,-0.0005175232041206782,0.10121079582391472,-0.05128904527376587,-0.07749180225789509,1.7373408542091768,0.002580616827111719,2.1581387569497092,0.04590886252667516,1.7898028287684136,-0.002580616827111719,2.168133174647993,-0.04590886252667516
0.17,0.0009344615837281556,0.00020705764505232592,0.007117450968938116,0.014234625941753053,0.0017223638186781042,0.1453069981516249,0.9999333778385344,0.010378683042238374,-0.0049597428667295124,-0.0009611312923640289,0.07726116464644958,-0.04155020608988209,-0.0998845004470742,1.7293769342517642,0.0016260138944595992,2.1808007739517175,0.04721802548379212,1.7776867263871963,-0.0016260138944595992,2.1895846107423216,-0.04721802548379212
0.18000000000000002,0.001082662102039503,0.0002241303805933602,0.008606155288660926,0.01539926890680108,0.0016800351444225027,0.1524339298717019,0.9999282037331524,0.010716211339182252,-0.005141992266957026,-0.0015199042613655111,0.05672231458144603,-0.033548165500884096,-0.12352447614149638,1.7265711403850783,0.0007377748261963487,2.197168074407803,0.04830578544824921,1.7675648293351272,-0.0007377748261963487,2.203746115547347,-0.04830578544824921
0.19000000000000003,0.001242485899830758,0.00024080721608369851,0.010168132001119162,0.016560589355154295,0.0016462724015814008,0.15996146375579848,0.9999235082102303,0.010962751580727096,-0.005287867578551067,-0.0021986956779640474,0.04059770309673098,-0.027569896759201695,-0.14785696810742124,1.7288277661868228,-7.461734666298632e-05,2.2073790650708185,0.04916524655374544,1.7605342808134126,7.461734666298632e-05,2.2110566553915185,-0.04916524655374544
0.20000000000000004,0.0014138444345432712,0.00025715427217216897,0.011806588003178626,0.017707182409426574,0.00161638213749141,0.1677297774429698,0.9999188104107458,0.011141529858007005,-0.005407525464446089,-0.002999594539579267,0.029338454558024425,-0.02365654952985805,-0.17233544431482728,1.7356709174295322,-0.0008100218363826608,2.2117095326616956,0.049806357515097,1.7573178707212085,0.0008100218363826608,2.2121171710374585,-0.049806357515097
0.21000000000000005,0.0015965302014817892,0.0002731758477969561,0.01352325238313248,0.01882665635031982,0.0015826455112583975,0.17560313191253313,0.9999135375555881,0.01127674056015859,-0.005510917112398853,-0.0039220310864073555,0.0228924108735803,-0.0216586503529893,-0.1964471423348882,1.7463702934459135,-0.0014742796243394243,2.210572296074344,0.050254182115753776,1.7582511448565157,0.0014742796243394243,2.207661318493437,-0.050254182115753776
0.22000000000000006,0.0017902125506851733,0.0002887896879101414,0.015318607717180766,0.019906801729746453,0.0015355115518875622,0.18346796355472103,0.9999070806132642,0.011391247088076645,-0.005606980895761669,-0.004963002550554674,0.020790194177206473,-0.021295066459746447,-0.21973469010050228,1.7600495353186714,-0.0020785669072661203,2.2045134209751227,0.05054533049386737,1.7633000589272423,0.0020785669072661203,2.198525153106634,-0.05054533049386737
0.23000000000000007,0.001994444369862462,0.0003038145064928091,0.017192104439493237,0.02093658543601678,0.0014648353814083915,0.19123140677253447,0.9998988410159226,0.01150477036769646,-0.005703108596566366,-0.006117396993477119,0.022253132101428943,-0.022206716049248496,-0.24181326188978733,1.775775426729269,-0.0026375743298411632,2.194201459556704,0.050723425829450525,1.7721076748769204,0.0026375743298411632,2.1856140736555334,-0.050723425829450525
0.24000000000000007,0.002208677365970344,0.00031796947608599905,0.01914236067545944,0.021906867343106855,0.001361010609198202,0.19881986422694872,0.9998882661165867,0.011632641758486032,-0.005804850349151996,-0.007378390091573154,0.02631026189826205,-0.024001065718908414,-0.2623825381185532,1.792630356669452,-0.003167640675819492,2.180406176149167,0.050834387119663586,1.7840641648554163,0.003167640675819492,2.1698651630208046,-0.050834387119663586
0.25000000000000006,0.0024322830275514706,0.00033088411055353474,0.021167346590920535,0.022810812311449578,0.0012158925498818101,0.20617734013562564,0.9998748736730488,0.011785138437858103,-0.005915813786353099,-0.008737886265081811,0.03191383517402134,-0.02628709095142806,-0.281232746110725,1.8097709375854087,-0.0036849833396549988,2.163965007124007,0.050922121996463385,1.7983913552463526,0.0036849833396549988,2.1522045357500525,-0.050922121996463385
0.26000000000000006,0.0026645763497757783,0.0003421161531000307,0.023264550183195735,0.023644024699414283,0.0010234548403725452,0.21326339567474628,0.9998582667518418,0.011967370986111775,-0.006037716494712343,-0.010186973006720836,0.03804457428072262,-0.02870220916754363,-0.2982443646892595,1.8264742164567636,-0.00420416416028155,2.145738482004307,0.05102502179517408,1.814231762397088,0.00420416416028155,2.133501756664136,-0.05102502179517408
0.2700000000000001,0.00290483982700235,0.00035117469702186026,0.025431120854509458,0.02440446255042267,0.0007801615483091079,0.22005075027915227,0.9998381405114443,0.012179653362376934,-0.006170559321574574,-0.011716356945265408,0.043799617073777664,-0.030932972981329358,-0.31338164831341886,1.8421711178051237,-0.004736905341422633,2.1265590683459505,0.051173471045140854,1.830732500417934,0.004736905341422633,2.114525824897242,-0.051173471045140854
0.2800000000000001,0.003152345832153544,0.00035754573718412973,0.027663988055450537,0.025092196959124156,0.0004850677882568243,0.22652269439736272,0.999814281950925,0.01241825485598701,-0.006312894980615645,-0.013316752985007837,0.04845795656100687,-0.03273061860650247,-0.32668082739299975,1.8564657089647012,-0.0052913298803313235,2.107180305863097,0.051388437954902666,1.8471162106900643,0.0052913298803313235,2.09590857752728,-0.051388437954902666
0.2900000000000001,0.003406376124951157,0.00036071758784271096,0.02995995432334368,0.025709075584697462,0.00013968382264792974,0.23267055560486405,0.9997865634084914,0.012676413287909707,-0.0064621686608622156,-0.014979203917225492,0.0515204002962662,-0.03392157730823906,-0.33823447800926626,1.8691390392933556,-0.005871651338568819,2.088233781474637,0.05168110161373826,1.862733771000165,0.005871651338568819,2.078120990395552,-0.05168110161373826
0.3000000000000001,0.0036662377542363202,0.0003602040213490367,0.03231576442119845,0.026258336051834533,-0.00025234855885316633,0.2384914523859819,0.9997549306375563,0.012945480281868798,-0.006615105043264301,-0.01669531644580836,0.0527235522569167,-0.03441234831726325,-0.3481739539226866,1.8801375653719228,-0.006478287476382231,2.070200170442583,0.052053390984689925,1.8770964569488755,0.006478287476382231,2.06146577442809,-0.052053390984689925
0.3100000000000001,0.00393127501133344,0.000355563507705669,0.03472815424057233,0.026744201998682084,-0.0006857115085632738,0.24398649288496185,0.999719386684506,0.013216073433874258,-0.006768111654664986,-0.01845740920491344,0.05202977903936742,-0.034188025898462635,-0.35665184380779286,1.8895480333945078,-0.007108329316312928,2.053397681141347,0.05249925530076011,1.8898879539676403,0.007108329316312928,2.046086604800327,-0.05249925530076011
