t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,omega_0,servo_0_0,omega_1,servo_1_0,omega_2,servo_2_0,omega_3,servo_3_0
0.01,9.307285631106699e-06,1.056781050172185e-06,-0.0004013272719666908,0.0018614421874499154,0.00021135011542698707,-0.07372530359864635,0.9999999999852605,1.924244478094882e-06,-5.0407042235024265e-06,-6.063534301520338e-07,0.0007696214894772959,-0.002016312802337315,-0.00024253034961364733,0.5888566413204037,0.2692448989715851,0.5967756463539313,0.3032861750753004,0.5855332672598698,-0.24386671009155345,0.5911956479415804,-0.3307133742292255
0.02,7.630410116109063e-05,1.2141857725321223e-05,-0.001207152093280756,0.011537654173122216,0.002005541245878652,-0.08465547752378176,0.9999999994989234,1.301061411015966e-05,-2.885435500588489e-05,-5.50898025385961e-07,0.0036645412659529236,-0.007509339868844061,0.00026478766272485367,1.1298149376453204,0.34018713253286836,1.2118975562454746,0.4141523979587942,1.134715034676312,-0.32419863656171044,1.1904217505247825,-0.45734454455328977
0.03,0.00025316348167646693,4.553900827965589e-05,-0.0018997754959510188,0.023833503225648086,0.00467313309864051,-0.05494708080922732,0.99999999718972,4.5145713725035896e-05,-5.9803197486618655e-05,-2.450047735369826e-06,0.009189747446480526,-0.0048708297027210655,-0.0010247624234345598,1.5863559545453347,0.20957250338166716,1.7106398636477023,0.2662764342225682,1.602499533336832,-0.19514621641815355,1.6710890458055396,-0.2973420360697654
0.04,0.0005615362708121742,0.00010713453990846518,-0.0021900922790323886,0.03784087334166265,0.007643649688978916,-0.00674169279292159,0.999999991544097,0.00011026306182667695,-6.561890167864762e-05,-2.116666324688891e-05,0.016857690235452097,0.0025430299618865587,-0.006463582814493347,1.907240451580848,0.16560608409441163,2.0714344964835747,0.20730950906220708,1.9270349657762476,-0.15431105086665517,2.025004110196601,-0.22645420278030387
0.05,0.0010303193714924959,0.0002024136964726003,-0.0019660200583991915,0.0559168337139601,0.011407499437867601,0.05046303251590686,0.9999999739378185,0.00021529286650293005,-4.108855549006418e-05,-6.39146406153967e-05,0.025153613326699128,0.007266675096131324,-0.010639588805655537,2.110805804354287,0.17080506607571622,2.298256817501513,0.21765040721622922,2.131591955264166,-0.16754704912585916,2.2511548461089155,-0.2353633760010023
0.060000000000000005,0.0016726643988152008,0.0003330700269028818,-0.001139101575888564,0.07255476915580875,0.01471663358137579,0.1130870592070044,0.9999999269355972,0.0003618762869105794,1.3446217942297977e-05,-0.00012244819685619968,0.0334784957964911,0.014544566750405923,-0.012781214545637378,2.2064491398427237,0.14177025639953983,2.406498021146347,0.18020221218341698,2.2284589387108618,-0.14499422463937234,2.361368544041147,-0.19618537997703456
0.07,0.0024500566340141675,0.0004895685699492637,0.0002469606558760228,0.08292854477421616,0.016574270568079637,0.16159380571833862,0.9999998260250229,0.0005460495832162608,0.00011713531941731077,-0.00018989235033923732,0.040187936616068884,0.02692923763766778,-0.014211081761295501,2.195717199319941,0.08816453452033085,2.398036658279732,0.10921432745019818,2.2171507334054774,-0.09437153582516529,2.3601163195576533,-0.12281845198352205
0.08,0.0033006474275230095,0.0006589338479676134,0.0020186362841217347,0.08719671326909231,0.017289729076342405,0.19274113552608238,0.999999641412666,0.0007537741560764668,0.0002815102906899096,-0.00026410420532423616,0.04289461393938973,0.03881981440592776,-0.015500550625373019,2.1082585865586565,0.03585376671932707,2.2972358904513253,0.04599186651404215,2.125403880308377,-0.04298880932666973,2.2735532542194568,-0.05779737255252125
0.09,0.004176519464725834,0.0008329746832640123,0.004022401109446834,0.08798541021293933,0.017510533996020764,0.20801179124411495,0.9999993600470273,0.000962342729434099,0.0004855310426747165,-0.00034360097293758694,0.040520848129426294,0.04278676124275632,-0.016336643910345373,1.980093865828577,9.816140380240063e-05,2.1385096905943546,0.007469734845235568,1.9887448654219921,-0.007569336990614843,2.134835625672586,-0.01852360065897069
0.09999999999999999,0.005054789650200358,0.0010086065933629224,0.006098076728775905,0.0876750235424482,0.017609789556784737,0.20712335929809123,0.9999990157351251,0.0011495444467253975,0.0006828356765692468,-0.0004252197077193248,0.03434790339814796,0.036130120640677395,-0.016350464731226207,1.8447324222213326,-0.015278478778830063,1.9645654295107287,-0.0072141957876691466,1.8425989625963592,0.00747442403672296,1.9810356270882827,-0.0038545599075776645
