t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,omega_0,servo_0_0,omega_1,servo_1_0,omega_2,servo_2_0,omega_3,servo_3_0
0.01,-1.6782361459755254e-10,-1.67826660418975e-10,-0.0004087821968240415,-6.713131260875223e-08,-6.71287974980997e-08,-0.07509480356555774,0.9999999996429124,1.3870180573628657e-05,-1.387137696358419e-05,1.8148779536643477e-05,0.005547969366056427,-0.005548653635000987,0.0072595118173969945,0.7564422938198152,0.0,0.0,0.0,0.7188336585957599,0.0,0.0,0.0
0.02,-8.042383108306728e-09,-8.042374551557076e-09,-0.0012664497362475135,-2.0767086376142347e-06,-2.0767345417633247e-06,-0.0929253822267091,0.9999999861274582,8.628787963922474e-05,-8.630287758347774e-05,0.00011336356778073343,0.023418890810299506,-0.0234241662093776,0.030826403785809694,1.3626749371791558,6.011176794926956e-10,0.0,9.810388647179681e-06,1.2954346036620705,-6.011176794926956e-10,0.0,-9.810388647179681e-06
0.03,-8.881519952639506e-08,-8.883113897612333e-08,-0.002129452328973056,-1.6929131215595186e-05,-1.6934425064775733e-05,-0.07897121696592764,0.9999998486963406,0.0002841678765516569,-0.0002842307204613247,0.0003755912816415678,0.0557341176895007,-0.05574597216645734,0.07406468967171889,1.8451189804326624,1.2866639335425784e-08,0.0,7.139097321311511e-05,1.7553571971940207,-1.2866639335425784e-08,0.0,-7.139097321311511e-05
0.04,-5.073679494173915e-07,-5.077052979700598e-07,-0.002756382786980715,-7.502552616457164e-05,-7.510515300031807e-05,-0.047773041161696055,0.9999991328810882,0.0006775636859770005,-0.0006776726158066761,0.0009032742339212623,0.10163018893390222,-0.1016249597367728,0.13700858064239332,2.224911187684508,1.1136828162397556e-07,0.0,0.00027355005572608185,2.1192816177278675,-1.1136828162397556e-07,0.0,-0.00027355005572608185
0.05,-1.9601766375725296e-06,-1.9632547297452745e-06,-0.0030373362301019356,-0.00023298951865961522,-0.00023355995602768274,-0.011045469981129694,0.9999966351684472,0.001327514061005665,-0.0013274250357006275,0.0017903354224060326,0.15836940981840467,-0.1582577302765212,0.21781648684538632,2.518734821593988,5.876679231343315e-07,0.0,0.0007475211543974916,2.403573493788648,-5.876679231343315e-07,0.0,-0.0007475211543974916
0.060000000000000005,-5.835620038026121e-06,-5.853143910441343e-06,-0.002946968632063874,-0.0005722853281727423,-0.0005749439985600847,0.027949783154035172,0.9999899465115729,0.002278652583725327,-0.0022774913343138695,0.0031189182704292923,0.22213934573545657,-0.22172119962798068,0.3136193664546854,2.739216854710787,2.2516987527500855e-06,0.0,0.0016495330631768645,2.620523463408373,-2.2516987527500855e-06,0.0,-0.0016495330631768645
0.07,-1.441535453956242e-05,-1.4488173226729182e-05,-0.0024338414358342437,-0.0011888365490399394,-0.0011981060828521782,0.07353575778058548,0.9999750974000506,0.003555280314383814,-0.0035510178446518294,0.004955283359541898,0.28864676774330333,-0.2875754069334125,0.42093619199757526,2.8947705589273394,6.8801390065306685e-06,0.0,0.0031385599541732547,2.7781093637050676,-6.8801390065306685e-06,0.0,-0.0031385599541732547
0.08,-3.0930894567597356e-05,-3.1172008103315205e-05,-0.0014712403668159075,-0.002174637875080078,-0.0022009551006828667,0.11685635758978877,0.999946441006141,0.005161323576655603,-0.005147539258639674,0.007347019504733058,0.3540893990333309,-0.3507814661036982,0.5357812113089406,2.989645487506769,1.774662011904014e-05,0.07346649106185564,0.005355117101565288,2.8800587522187335,-1.774662011904014e-05,0.0,-0.005355117101565288
0.09,-5.941595160971987e-05,-6.0097176868451055e-05,-0.00012991785637587452,-0.0035952790482262904,-0.0036620501687957096,0.14844949450834724,0.9998968707128936,0.007097835507767608,-0.007026229112101286,0.010319920861312426,0.4212591823239281,-0.40023803118956913,0.6533457359017261,3.025500136123029,3.915755012154542e-05,0.28217507635042516,0.008404003621316793,2.927528119325948,-3.915755012154542e-05,0.0,-0.008404003621316793
0.09999999999999999,-0.00010432370650780548,-0.00010608773016342152,0.00146295181729984,-0.005465532056583378,-0.0056293570950261395,0.16983294311693473,0.9998184098501939,0.009393369286092716,-0.009078353607865075,0.01387427151561118,0.49870770419155463,-0.42005793614438114,0.7679139657530427,3.0038159502799364,6.352271181126254e-05,0.5481468712498287,0.012342019518831742,2.9216279128608456,-6.352271181126254e-05,0.15689075260016372,-0.012342019518831742
