t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,omega_0,servo_0_0,omega_1,servo_1_0,omega_2,servo_2_0,omega_3,servo_3_0
0.01,4.003883258913284e-08,2.7641240619762824e-08,-0.0004226689718035884,8.008040705367574e-06,5.528073598182263e-06,-0.07764585556119584,0.9999999999998671,1.2456280450797585e-07,1.9648273066973164e-07,-4.601459481547177e-07,4.982721236681516e-05,7.85917616213606e-05,-0.0001840583807501539,0.3866991706854705,0.0008787244595896425,0.40468888557052884,0.0043931881279663364,0.3869091827029449,-0.0008787244595896425,0.4037690974733803,-0.0043931881279663364
0.02,3.8627215466380226e-07,2.6646866410529255e-07,-0.0013402382246578692,6.124284431680063e-05,4.223473506705419e-05,-0.10167005304302247,0.9999999999950514,7.027294050740587e-07,1.1167033350762774e-06,-2.8559243931081736e-06,0.000181449769492663,0.00028948996124885783,-0.0007742530127665663,0.7000634280679102,0.0017848097169482916,0.7319041549917165,0.00892369708802744,0.7004351424471029,-0.0017848097169482916,0.7302715747849287,-0.00892369708802744
0.03,1.6785252351038507e-06,1.1570162610697497e-06,-0.002340498191782268,0.000197226841263545,0.00013586275451014078,-0.09658204427425154,0.9999999999479094,2.096464334995687e-06,3.3577881769908513e-06,-9.40803228940924e-06,0.00037606626375482987,0.0006069301991600445,-0.001846590197850394,0.9521132962718518,0.00246636601620013,0.9946190849805838,0.012334030859308925,0.9526025751139777,-0.00246636601620013,0.9924641304661747,-0.012334030859308925
0.04,4.827793343844718e-06,3.3247212189333424e-06,-0.0031972645416491804,0.00043267668067715505,0.00029764692923553074,-0.07477813368690062,0.9999999997094535,4.547987061776194e-06,7.340804279405937e-06,-2.2506028219863733e-05,0.0006045779984817009,0.0009862543744442228,-0.003392608302667618,1.1537620942951183,0.0029080426570881456,1.2042984293204577,0.014550734624882456,1.1543274858744006,-0.0029080426570881456,1.2017975870011688,-0.014550734624882456
0.05,1.081879578591776e-05,7.442202965293798e-06,-0.003795178735045435,0.0007656203003961255,0.0005257891849941513,-0.04601226387685711,0.9999999988941469,8.157727184713497e-06,1.3262495550876034e-05,-4.437638674125424e-05,0.0008393695794146232,0.0013823899570785463,-0.0053555353943325334,1.3143748559741728,0.003166255174120984,1.3706607536838638,0.01585995047586826,1.3149780891296308,-0.003166255174120984,1.3679733948046846,-0.01585995047586826
0.060000000000000005,2.0567282383042915e-05,1.4129653672533195e-05,-0.0041012073643566785,0.001184231002860218,0.0008116052295219925,-0.017073398281122597,0.9999999967377502,1.2894657624532128e-05,2.1100502746239795e-05,-7.689600831422919e-05,0.0010554803998616788,0.001752763828118209,-0.00765231383234041,1.4419275055614806,0.003302754527668272,1.5019220869753123,0.01657441514270322,1.4425345181347526,-0.003302754527668272,1.4991866723702711,-0.01657441514270322
0.07,3.4856002186725484e-05,2.3910130574478296e-05,-0.004136191835777172,0.0016737276890554317,0.0011443570479916702,0.008667053831859554,0.999999991977143,1.8610139536881764e-05,3.062948878695634e-05,-0.00012149572485953988,0.001230838929962049,0.0020587501085715396,-0.010187573910695984,1.5431295807459904,0.0033641834929228408,1.6049753251734544,0.016930488108445753,1.5437117662110837,-0.0033641834929228408,1.6023055958003445,-0.016930488108445753
0.08,5.432277057727358e-05,3.7201535244558173e-05,-0.003903009209466644,0.002219896247832194,0.0015137566181005042,0.03744972034523693,0.999999982784774,2.5055840900393744e-05,4.144833782945678e-05,-0.00017912200255685475,0.0013476589795655808,0.002268651324256948,-0.012862939108140842,1.62350256242038,0.0033805538502589124,1.6855086794249208,0.01707998865523357,1.624037991345411,-0.0033805538502589124,1.68299021992763,-0.01707998865523357
0.09,7.947244948726676e-05,5.432583757521538e-05,-0.0033757746408098013,0.0028103523446829574,0.0019109102328604022,0.06683078503773371,0.9999999667750185,3.190934078093038e-05,5.302284484765425e-05,-0.0002502405517539733,0.001394117656201781,0.0023609135668117725,-0.01558448369556437,1.6871257020728871,0.0033710590052353864,1.7478097472967213,0.017118936003557843,1.6876001000732557,-0.0033710590052353864,1.7454976400910438,-0.017118936003557843
0.09999999999999999,0.00011069639734681153,7.552399770706502e-05,-0.0025735362828700984,0.003434773974532033,0.00232851296562903,0.09184691970759888,0.9999999410830929,3.880720927709547e-05,6.474222161368553e-05,-0.00033486751982053317,0.001365665494768972,0.0023264392181835685,-0.01826630832793371,1.7373663517854272,0.003346775295819308,1.7954398953967272,0.017100986163859692,1.7377733381161091,-0.003346775295819308,1.7933585624970543,-0.017100986163859692
