t,px,py,pz,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz,omega_0,servo_0_0,omega_1,servo_1_0,omega_2,servo_2_0,omega_3,servo_3_0
0.01,1.7654729243870335e-07,1.567597645092442e-07,-0.00042005362309018767,3.539236687614388e-05,3.135203551844309e-05,-0.07716540682069288,0.9999999986111069,-1.0417798761623611e-07,5.226615440262582e-05,-6.784141508986351e-06,-4.1073736247372934e-05,0.020906462477641764,-0.002713659014013749,0.16715902625119514,0.0025580284698817923,0.573334257421632,0.012779446064861897,0.36430473406582714,-0.0025580284698817923,0.4731660015767367,-0.012779446064861897
0.02,1.71501804448738e-06,1.5058886160974362e-06,-0.0013256828735692117,0.00027372418300896804,0.00023847587619694417,-0.09990355577804125,0.9999999466406271,-1.0784449802399657e-06,0.0003238072703742617,-4.320222507647873e-05,-0.00034456523923988465,0.08770999657589516,-0.011853617869481655,0.3195123253613462,0.005141772275308681,1.0366991007141042,0.025759087959151238,0.6617501315167702,-0.005141772275308681,0.8596044783828904,-0.025759087959151238
0.03,7.558106845080067e-06,6.511048038726925e-06,-0.0022972956693519107,0.0009020437972864162,0.0007625705822743775,-0.09285754538093513,0.9999994286436276,-4.822069615766272e-06,0.0010590447763944143,-0.00014530425905232627,-0.0011402908370625015,0.20638511512754118,-0.028987514939409313,0.45786317756597206,0.006964627872007161,1.4049622956566512,0.03530626145498454,0.8988194638303519,-0.006964627872007161,1.173097592228141,-0.03530626145498454
0.04,2.2232903928229702e-05,1.8599104927512584e-05,-0.0031044974218910155,0.0020534952729829377,0.0016550932117002485,-0.06889356990961554,0.9999968144195196,-1.4169904465222159e-05,0.0024992909879793367,-0.00035283782044368895,-0.002569192213352004,0.36971435203712455,-0.05402758552624906,0.5898273655007014,0.00784149958993427,1.6907806767039895,0.0411249785369797,1.0833052544207857,-0.00784149958993427,1.4266452669166756,-0.0411249785369797
0.05,5.1399017205056424e-05,4.127590351363434e-05,-0.0036325421396073395,0.0038228206690296487,0.002880402158516742,-0.0382484004374478,0.9999880975154306,-3.280097179196047e-05,0.004828124513346178,-0.0007021145425410048,-0.004819488916720875,0.5618253307363688,-0.0856902602724889,0.7237845900299678,0.007709617604389045,1.9041976444385893,0.04382711787289008,1.2242937513896373,-0.007709617604389045,1.630455491120657,-0.04382711787289008
0.060000000000000005,0.00010159675629661859,7.739855470139607e-05,-0.0038532149308454834,0.006290103772551278,0.004344440848862681,-0.008070920952767659,0.9999661342344064,-6.632350403385144e-05,0.00813854692390291,-0.0012206710776336274,-0.00845530657900996,0.7623707458272088,-0.12175982618568969,0.8680652393776531,0.006474313124880426,2.052191854455038,0.0440199880408979,1.3339156842008515,-0.006474313124880426,1.7907137269482536,-0.0440199880408979
0.07,0.0001800989148748192,0.0001287135348656648,-0.003783757736596837,0.00951820836952524,0.005919290448862049,0.02109586308668834,0.9999210099464514,-0.00012548422202200848,0.012420258828478725,-0.001922313233012694,-0.014937764349585655,0.9503989900402734,-0.1589952987795838,1.0319788579642253,0.004003052242228605,2.136763346856225,0.04208399857236218,1.4297423391740105,-0.004003052242228605,1.907533352835633,-0.04208399857236218
0.08,0.00029460390327987066,0.00019563506771258092,-0.0034057649764858387,0.013524490711725543,0.007466781682798431,0.05365674216622289,0.9998417951842837,-0.00023177129559303817,0.01756378606438294,-0.0028007672486677574,-0.027086841450964107,1.107215983476894,-0.1927064738837498,1.22521655521993,0.00017699747826282032,2.151550609822202,0.03823403572713282,1.534262453937984,-0.00017699747826282032,1.9724354969624631,-0.03823403572713282
0.09,0.0004526030080115936,0.0002773657424425916,-0.002710746760750812,0.01824460683049882,0.00888334518230818,0.08380224564204278,0.9997194072182387,-0.00042301214981133473,0.023373499040763787,-0.003821966232287405,-0.048679301297775625,1.2170564634742584,-0.21668794975306294,1.4506540247691158,-0.005050752919617908,2.08199082229328,0.032639755909576074,1.6642217786171245,0.005050752919617908,1.9709613737929648,-0.032639755909576074
0.09999999999999999,0.0006606074206874676,0.0003726171879400459,-0.0017546225563797638,0.02354221711793869,0.010174948333192848,0.10530414426974855,0.9995500049438428,-0.0007538693806994786,0.029580505643514315,-0.0049206680444101245,-0.08285009085350775,1.2663291842642417,-0.22503980864890513,1.6928437779356449,-0.011620707472843012,1.9220016884664362,0.025449167483772527,1.8134846291080082,0.011620707472843012,1.9019511931606619,-0.025449167483772527
